,code,name,c_name
1651,002256,兆新股份,化工行业
1652,002319,乐通股份,化工行业
1653,002326,永太科技,化工行业
1654,002341,新纶科技,化工行业
1655,002360,同德化工,化工行业
1656,002361,神剑股份,化工行业
1657,002377,国创高新,化工行业
1658,002381,双箭股份,化工行业
1659,002386,天原集团,化工行业
1660,002395,双象股份,化工行业
1661,002407,多氟多,化工行业
1662,002408,齐翔腾达,化工行业
1663,002409,雅克科技,化工行业
1664,002411,必康股份,化工行业
1665,002440,闰土股份,化工行业
1666,002442,龙星化工,化工行业
1667,002450,康得新,化工行业
1668,002453,天马精化,化工行业
1669,002455,百川股份,化工行业
1670,002466,天齐锂业,化工行业
1671,002476,宝莫股份,化工行业
1672,002497,雅化集团,化工行业
1673,002562,兄弟科技,化工行业
1674,002581,未名医药,化工行业
1675,002584,西陇科学,化工行业
1676,002597,金禾实业,化工行业
1677,002601,龙蟒佰利,化工行业
1678,002632,道明光学,化工行业
1679,002637,赞宇科技,化工行业
1680,002643,万润股份,化工行业
1681,002648,卫星石化,化工行业
1682,002666,德联集团,化工行业
1683,002669,康达新材,化工行业
1684,002683,宏大爆破,化工行业
1685,002709,天赐材料,化工行业
1686,002741,光华科技,化工行业
1687,002748,世龙实业,化工行业
1688,300019,硅宝科技,化工行业
1689,300031,宝通科技,化工行业
1690,300037,新宙邦,化工行业
1691,300041,回天新材,化工行业
1692,300054,鼎龙股份,化工行业
1693,300063,天龙集团,化工行业
1694,300067,安诺其,化工行业
1695,300072,三聚环保,化工行业
1696,300082,奥克股份,化工行业
1697,300107,建新股份,化工行业
1698,300108,吉药控股,化工行业
1699,300109,新开源,化工行业
1700,300121,阳谷华泰,化工行业
1701,300132,青松股份,化工行业
1702,300135,宝利国际,化工行业
1703,300174,元力股份,化工行业
1704,300192,科斯伍德,化工行业
1705,300200,高盟新材,化工行业
1706,300214,日科化学,化工行业
1707,300225,金力泰,化工行业
1708,300236,上海新阳,化工行业
1709,300237,美晨生态,化工行业
1710,300243,瑞丰高材,化工行业
1711,300285,国瓷材料,化工行业
1712,300320,海达股份,化工行业
1713,300343,联创互联,化工行业
1714,300387,富邦股份,化工行业
1715,300398,飞凯材料,化工行业
1716,300405,科隆股份,化工行业
1717,300429,强力新材,化工行业
1718,300437,清水源,化工行业
1719,300446,乐凯新材,化工行业
1720,600048,保利地产,房地产
1721,600052,浙江广厦,房地产
1722,600053,九鼎投资,房地产
1723,600067,冠城大通,房地产
1724,600077,宋都股份,房地产
1725,600082,海泰发展,房地产
1726,600094,大名城,房地产
1727,600095,哈高科,房地产
1728,600113,浙江东日,房地产
1729,600133,东湖高新,房地产
1730,600159,大龙地产,房地产
1731,600162,香江控股,房地产
1732,600173,卧龙地产,房地产
1733,600175,美都能源,房地产
1734,600185,格力地产,房地产
1735,600208,新湖中宝,房地产
1736,600223,鲁商置业,房地产
1737,600225,*ST松江,房地产
1738,600239,云南城投,房地产
1739,600240,华业资本,房地产
1740,600246,万通地产,房地产
1741,600266,北京城建,房地产
1742,600322,天房发展,房地产
1743,600325,华发股份,房地产
1744,600340,华夏幸福,房地产
1745,600376,首开股份,房地产
1746,600383,金地集团,房地产
1747,600393,粤泰股份,房地产
1748,600463,空港股份,房地产
1749,600503,华丽家族,房地产
1750,600510,黑牡丹,房地产
1751,600533,栖霞建设,房地产
1752,600565,迪马股份,房地产
1753,600568,中珠医疗,房地产
1754,600606,绿地控股,房地产
1755,600615,丰华股份,房地产
1756,600621,华鑫股份,房地产
1757,600638,新黄浦,房地产
1758,600641,万业企业,房地产
1759,600657,信达地产,房地产
1760,600663,陆家嘴,房地产
1761,600665,天地源,房地产
1762,600675,中华企业,房地产
1763,600683,京投发展,房地产
1764,600684,珠江实业,房地产
1765,600696,*ST匹凸,房地产
1766,600716,凤凰股份,房地产
1767,600724,宁波富达,房地产
1768,600732,ST新梅,房地产
1769,600733,S*ST前锋,房地产
1770,600743,华远地产,房地产
1771,600745,闻泰科技,房地产
1772,600748,上实发展,房地产
1773,600767,*ST运盛,房地产
1774,600773,西藏城投,房地产
1775,600791,京能置业,房地产
1776,600807,天业股份,房地产
1777,600823,世茂股份,房地产
1778,600862,中航高科,房地产
1779,600890,中房股份,房地产
1780,601588,北辰实业,房地产
1781,000002,万 科Ａ,房地产
1782,000005,世纪星源,房地产
1783,000006,深振业Ａ,房地产
1784,000009,中国宝安,房地产
1785,000011,深物业A,房地产
1786,000014,沙河股份,房地产
1787,000024,招商地产,房地产
1788,000029,深深房Ａ,房地产
1789,000031,中粮地产,房地产
1790,000036,华联控股,房地产
1791,000038,深大通,房地产
1792,000040,东旭蓝天,房地产
1793,000042,中洲控股,房地产
1794,000043,中航地产,房地产
1795,000046,泛海控股,房地产
1796,000056,皇庭国际,房地产
1797,000402,金 融 街,房地产
1798,000502,绿景控股,房地产
1799,000505,珠江控股,房地产
1800,000506,中润资源,房地产
1801,000514,渝 开 发,房地产
1802,000517,荣安地产,房地产
1803,000526,*ST紫学,房地产
1804,000534,万泽股份,房地产
1805,000537,广宇发展,房地产
1806,000540,中天金融,房地产
1807,000558,莱茵体育,房地产
1808,000567,海德股份,房地产
1809,000573,粤宏远Ａ,房地产
1810,000608,阳光股份,房地产
1811,000609,绵石投资,房地产
1812,000616,海航投资,房地产
1813,000620,新华联,房地产
1814,000631,顺发恒业,房地产
1815,000656,金科股份,房地产
1816,000667,美好置业,房地产
1817,000668,荣丰控股,房地产
1818,000671,阳 光 城,房地产
1819,000691,亚太实业,房地产
1820,000718,苏宁环球,房地产
1821,000732,泰禾集团,房地产
1822,000736,中交地产,房地产
1823,000797,中国武夷,房地产
1824,000809,*ST新城,房地产
1825,000838,财信发展,房地产
1826,000861,海印股份,房地产
1827,000863,三湘印象,房地产
1828,000897,津滨发展,房地产
1829,000918,嘉凯城,房地产
1830,000926,福星股份,房地产
1831,000931,中 关 村,房地产
1832,000965,天保基建,房地产
1833,000979,中弘股份,房地产
1834,000981,银亿股份,房地产
1835,002016,世荣兆业,房地产
1836,002077,大港股份,房地产
1837,002133,广宇集团,房地产
1838,002146,荣盛发展,房地产
1839,002208,合肥城建,房地产
1840,002244,滨江集团,房地产
1841,002285,世联行,房地产
1842,002305,南国置业,房地产
1843,600000,浦发银行,金融行业
1844,600015,华夏银行,金融行业
1845,600016,民生银行,金融行业
1846,600030,中信证券,金融行业
1847,600036,招商银行,金融行业
1848,600109,国金证券,金融行业
1849,600291,西水股份,金融行业
1850,600369,西南证券,金融行业
1851,600643,爱建集团,金融行业
1852,600705,中航资本,金融行业
1853,600816,安信信托,金融行业
1854,600830,香溢融通,金融行业
1855,600837,海通证券,金融行业
1856,600958,东方证券,金融行业
1857,600999,招商证券,金融行业
1858,601009,南京银行,金融行业
1859,601099,太平洋,金融行业
1860,601166,兴业银行,金融行业
1861,601169,北京银行,金融行业
1862,601198,东兴证券,金融行业
1863,601288,农业银行,金融行业
1864,601318,中国平安,金融行业
1865,601328,交通银行,金融行业
1866,601336,新华保险,金融行业
1867,601377,兴业证券,金融行业
1868,601398,工商银行,金融行业
1869,601555,东吴证券,金融行业
1870,601601,中国太保,金融行业
1871,601628,中国人寿,金融行业
1872,601688,华泰证券,金融行业
1873,601788,光大证券,金融行业
1874,601818,光大银行,金融行业
1875,601901,方正证券,金融行业
1876,601939,建设银行,金融行业
1877,601988,中国银行,金融行业
1878,601998,中信银行,金融行业
1879,000001,平安银行,金融行业
1880,000166,申万宏源,金融行业
1881,000415,渤海金控,金融行业
1882,000562,宏源证券,金融行业
1883,000563,陕国投Ａ,金融行业
1884,000686,东北证券,金融行业
1885,000712,锦龙股份,金融行业
1886,000728,国元证券,金融行业
1887,000750,国海证券,金融行业
1888,000776,广发证券,金融行业
1889,000783,长江证券,金融行业
1890,002142,宁波银行,金融行业
1891,002500,山西证券,金融行业
1892,002673,西部证券,金融行业
1893,002736,国信证券,金融行业
1894,600065,*ST联谊,其它行业
1895,600092,S*ST精密,其它行业
1896,600172,黄河旋风,其它行业
1897,600516,方大炭素,其它行业
1898,600607,上实医药,其它行业
1899,600625,PT水仙,其它行业
1900,600670,*ST斯达,其它行业
1901,600700,*ST数码,其它行业
1902,600709,ST生态,其它行业
1903,600752,*ST哈慈,其它行业
1904,600783,鲁信创投,其它行业
1905,600788,*ST达曼,其它行业
1906,600813,ST鞍一工,其它行业
1907,600849,上药转换,其它行业
1908,600852,*ST中川,其它行业
1909,600899,*ST信联,其它行业
1910,603022,新通联,其它行业
1911,603023,威帝股份,其它行业
1912,603026,石大胜华,其它行业
1913,603108,润达医疗,其它行业
1914,603116,红蜻蜓,其它行业
1915,603198,迎驾贡酒,其它行业
1916,603227,雪峰科技,其它行业
1917,603300,华铁科技,其它行业
1918,603311,金海环境,其它行业
1919,603566,普莱柯,其它行业
1920,603568,伟明环保,其它行业
1921,603598,引力传媒,其它行业
1922,603669,灵康药业,其它行业
1923,603688,石英股份,其它行业
1924,603718,海利生物,其它行业
1925,603885,吉祥航空,其它行业
1926,603901,永创智能,其它行业
1927,603918,金桥信息,其它行业
1928,603968,醋化股份,其它行业
1929,603989,艾华集团,其它行业
1930,900901,云赛Ｂ股,其它行业
1931,900902,市北B股,其它行业
1932,900903,大众Ｂ股,其它行业
1933,900904,神奇B股,其它行业
1934,900905,老凤祥Ｂ,其它行业
1935,900906,中毅达B,其它行业
1936,900907,鹏起Ｂ股,其它行业
1937,900908,氯碱Ｂ股,其它行业
1938,900909,华谊B股,其它行业
1939,900910,海立Ｂ股,其它行业
1940,900911,金桥Ｂ股,其它行业
1941,900912,外高Ｂ股,其它行业
1942,900913,国新B股,其它行业
1943,900914,锦投Ｂ股,其它行业
1944,900915,中路Ｂ股,其它行业
1945,900916,凤凰B股,其它行业
1946,900917,海欣Ｂ股,其它行业
1947,900918,耀皮Ｂ股,其它行业
1948,900919,绿庭B股,其它行业
1949,900920,上柴Ｂ股,其它行业
1950,900921,*ST丹科B,其它行业
1951,900922,三毛B股,其它行业
1952,900923,百联Ｂ股,其它行业
1953,900924,上工Ｂ股,其它行业
1954,900925,机电Ｂ股,其它行业
1955,900926,宝信Ｂ,其它行业
1956,900927,物贸Ｂ股,其它行业
1957,900928,临港B股,其它行业
1958,900929,锦旅Ｂ股,其它行业
1959,900930,*ST沪普B,其它行业
1960,900932,陆家Ｂ股,其它行业
1961,900933,华新Ｂ股,其它行业
1962,900934,锦江Ｂ股,其它行业
1963,900935,阳晨Ｂ股,其它行业
1964,900936,鄂资Ｂ股,其它行业
1965,900937,华电Ｂ股,其它行业
1966,900938,天海B,其它行业
1967,900939,汇丽B,其它行业
1968,900940,大名城B,其它行业
1969,900941,东信Ｂ股,其它行业
1970,900942,黄山Ｂ股,其它行业
1971,900943,开开Ｂ股,其它行业
1972,900945,海控Ｂ股,其它行业
1973,900946,天雁B股,其它行业
1974,900947,振华Ｂ股,其它行业
1975,900948,伊泰Ｂ股,其它行业
1976,900951,*ST大化B,其它行业
1977,900952,锦港Ｂ股,其它行业
1978,900953,凯马Ｂ,其它行业
1979,900955,海创B股,其它行业
1980,900956,东贝Ｂ股,其它行业
1981,900957,凌云Ｂ股,其它行业
1982,000003,PT金田A,其它行业
1983,000013,*ST石化A,其它行业
1984,000015,PT中浩A,其它行业
1985,000047,ST中侨,其它行业
1986,000405,ST鑫光,其它行业
1987,000511,*ST烯碳,其它行业
1988,000556,PT南洋,其它行业
1989,000583,S*ST托普,其它行业
1990,000658,ST海洋,其它行业
1991,000660,*ST南华,其它行业
1992,000675,ST银山,其它行业
1993,000689,ST宏业,其它行业
1994,000765,*ST华信,其它行业
1995,000795,英洛华,其它行业
1996,000832,*ST龙涤,其它行业
1997,002088,鲁阳节能,其它行业
1998,002297,博云新材,其它行业
1999,002352,顺丰控股,其它行业
2000,002710,慈铭体检,其它行业
2001,002753,永东股份,其它行业
2002,002755,东方新星,其它行业
2003,002756,永兴特钢,其它行业
2004,002757,南兴装备,其它行业
2005,002758,华通医药,其它行业
2006,002759,天际股份,其它行业
2007,200011,深物业B,其它行业
2008,200012,南 玻Ｂ,其它行业
2009,200016,深康佳Ｂ,其它行业
2010,200017,深中华B,其它行业
2011,200018,神州B,其它行业
2012,200019,深深宝Ｂ,其它行业
2013,200020,深华发Ｂ,其它行业
2014,200022,深赤湾Ｂ,其它行业
2015,200025,特 力Ｂ,其它行业
2016,200026,飞亚达Ｂ,其它行业
2017,200028,一致Ｂ,其它行业
2018,200029,深深房Ｂ,其它行业
2019,200030,富奥B,其它行业
2020,200037,深南电B,其它行业
2021,200045,深纺织Ｂ,其它行业
2022,200053,深基地Ｂ,其它行业
2023,200054,建车B,其它行业
2024,200055,方大Ｂ,其它行业
2025,200056,皇庭B,其它行业
2026,200058,深赛格B,其它行业
2027,200152,山 航Ｂ,其它行业
2028,200160,东沣B,其它行业
2029,200168,舜喆B,其它行业
2030,200413,东旭B,其它行业
2031,200418,小天鹅Ｂ,其它行业
2032,200429,粤高速Ｂ,其它行业
2033,200468,*ST宁通B,其它行业
2034,200488,晨 鸣Ｂ,其它行业
2035,200505,珠江B,其它行业
2036,200512,闽灿坤Ｂ,其它行业
2037,200521,皖美菱Ｂ,其它行业
2038,200530,大 冷Ｂ,其它行业
2039,200539,粤电力Ｂ,其它行业
2040,200541,粤照明Ｂ,其它行业
2041,200550,江 铃Ｂ,其它行业
2042,200553,沙隆达Ｂ,其它行业
2043,200570,苏常柴Ｂ,其它行业
2044,200581,苏威孚Ｂ,其它行业
2045,200596,古井贡Ｂ,其它行业
2046,200613,*ST东海B,其它行业
2047,200625,长 安Ｂ,其它行业
2048,200706,瓦轴B,其它行业
2049,200725,京东方Ｂ,其它行业
2050,200726,鲁 泰Ｂ,其它行业
2051,200761,本钢板Ｂ,其它行业
2052,200771,杭汽轮Ｂ,其它行业
2053,200869,张 裕Ｂ,其它行业
2054,200986,粤华包Ｂ,其它行业
2055,200992,中 鲁Ｂ,其它行业
2056,300064,豫金刚石,其它行业
2057,300073,当升科技,其它行业
2058,300179,四方达,其它行业
2059,300361,奥赛康,其它行业
2060,300450,先导智能,其它行业
2061,300451,创业软件,其它行业
2062,300452,山河药辅,其它行业
2063,300453,三鑫医疗,其它行业
2064,300455,康拓红外,其它行业
2065,300456,耐威科技,其它行业
2066,300457,赢合科技,其它行业
2067,300458,全志科技,其它行业
2068,300459,金科文化,其它行业
2069,300460,惠伦晶体,其它行业
2070,300461,田中精机,其它行业
2071,300462,华铭智能,其它行业
2072,300463,迈克生物,其它行业
2073,300465,高伟达,其它行业
2074,300466,赛摩电气,其它行业
2075,300467,迅游科技,其它行业
2076,300468,四方精创,其它行业
2077,600007,中国国贸,开发区
2078,600064,南京高科,开发区
2079,600215,长春经开,开发区
2080,600604,市北高新,开发区
2081,600639,浦东金桥,开发区
2082,600648,外高桥,开发区
2083,600658,电子城,开发区
2084,600736,苏州高新,开发区
2085,600895,张江高科,开发区
2086,000628,高新发展,开发区
2087,600050,中国联通,电子信息
2088,600074,ST保千里,电子信息
2089,600076,康欣新材,电子信息
2090,600100,同方股份,电子信息
2091,600105,永鼎股份,电子信息
2092,600130,波导股份,电子信息
2093,600198,大唐电信,电子信息
2094,600271,航天信息,电子信息
2095,600288,大恒科技,电子信息
2096,600289,ST信通,电子信息
2097,600330,天通股份,电子信息
2098,600345,长江通信,电子信息
2099,600406,国电南瑞,电子信息
2100,600410,华胜天成,电子信息
2101,600446,金证股份,电子信息
2102,600455,博通股份,电子信息
2103,600476,湘邮科技,电子信息
2104,600485,信威集团,电子信息
2105,600487,亨通光电,电子信息
2106,600498,烽火通信,电子信息
2107,600522,中天科技,电子信息
2108,600536,中国软件,电子信息
2109,600556,ST慧球,电子信息
2110,600562,国睿科技,电子信息
2111,600570,恒生电子,电子信息
2112,600571,信雅达,电子信息
2113,600588,用友网络,电子信息
2114,600601,方正科技,电子信息
2115,600608,*ST沪科,电子信息
2116,600654,*ST中安,电子信息
2117,600677,航天通信,电子信息
2118,600680,*ST上普,电子信息
2119,600718,东软集团,电子信息
2120,600728,佳都科技,电子信息
2121,600734,实达集团,电子信息
2122,600756,浪潮软件,电子信息
2123,600764,中电广通,电子信息
2124,600775,南京熊猫,电子信息
2125,600776,东方通信,电子信息
2126,600797,浙大网新,电子信息
2127,600804,鹏博士,电子信息
2128,600845,宝信软件,电子信息
2129,600850,华东电脑,电子信息
2130,600990,四创电子,电子信息
2131,601519,*ST智慧,电子信息
2132,603000,人民网,电子信息
2133,603019,中科曙光,电子信息
2134,603025,大豪科技,电子信息
2135,603636,南威软件,电子信息
2136,000021,深科技,电子信息
2137,000032,深桑达Ａ,电子信息
2138,000035,中国天楹,电子信息
2139,000063,中兴通讯,电子信息
2140,000066,中国长城,电子信息
2141,000070,特发信息,电子信息
2142,000503,海虹控股,电子信息
2143,000532,华金资本,电子信息
2144,000547,航天发展,电子信息
2145,000555,神州信息,电子信息
2146,000561,烽火电子,电子信息
2147,000586,汇源通信,电子信息
2148,000681,视觉中国,电子信息
2149,000711,京蓝科技,电子信息
2150,000748,长城信息,电子信息
2151,000787,*ST创智,电子信息
2152,000801,四川九洲,电子信息
2153,000805,*ST炎黄,电子信息
2154,000836,鑫茂科技,电子信息
2155,000851,高鸿股份,电子信息
2156,000892,欢瑞世纪,电子信息
2157,000938,紫光股份,电子信息
2158,000948,南天信息,电子信息
2159,000970,中科三环,电子信息
2160,000977,浪潮信息,电子信息
2161,000997,新 大 陆,电子信息
2162,002017,东信和平,电子信息
2163,002027,分众传媒,电子信息
2164,002052,同洲电子,电子信息
2165,002063,远光软件,电子信息
2166,002065,东华软件,电子信息
2167,002073,软控股份,电子信息
2168,002089,新 海 宜,电子信息
2169,002090,金智科技,电子信息
2170,002093,国脉科技,电子信息
2171,002095,生 意 宝,电子信息
2172,002115,三维通信,电子信息
2173,002148,北纬科技,电子信息
2174,002151,北斗星通,电子信息
2175,002152,广电运通,电子信息
2176,002153,石基信息,电子信息
2177,002161,远 望 谷,电子信息
2178,002174,游族网络,电子信息
2179,002177,御银股份,电子信息
2180,002180,纳思达,电子信息
2181,002184,海得控制,电子信息
2182,002194,武汉凡谷,电子信息
2183,002195,二三四五,电子信息
2184,002230,科大讯飞,电子信息
2185,002231,奥维通信,电子信息
2186,002232,启明信息,电子信息
2187,002253,川大智胜,电子信息
2188,002261,拓维信息,电子信息
2189,002268,卫 士 通,电子信息
2190,002279,久其软件,电子信息
2191,002280,联络互动,电子信息
2192,002281,光迅科技,电子信息
2193,002296,辉煌科技,电子信息
2194,002308,威创股份,电子信息
2195,002312,*ST三泰,电子信息
2196,002313,日海通讯,电子信息
2197,002315,焦点科技,电子信息
2198,002316,键桥通讯,电子信息
2199,002331,皖通科技,电子信息
2200,002351,漫步者,电子信息
2201,002354,天神娱乐,电子信息
2202,002362,汉王科技,电子信息
2203,002368,太极股份,电子信息
2204,002369,卓翼科技,电子信息
2205,002373,千方科技,电子信息
2206,002376,新北洋,电子信息
2207,002383,合众思壮,电子信息
2208,002384,东山精密,电子信息
2209,002396,星网锐捷,电子信息
2210,002401,中远海科,电子信息
2211,002405,四维图新,电子信息
2212,002410,广联达,电子信息
2213,002417,三元达,电子信息
2214,002421,达实智能,电子信息
2215,002439,启明星辰,电子信息
2216,002446,盛路通信,电子信息
2217,002465,海格通信,电子信息
2218,002467,二六三,电子信息
2219,002474,榕基软件,电子信息
2220,002491,通鼎互联,电子信息
2221,002519,银河电子,电子信息
2222,002528,英飞拓,电子信息
2223,002544,杰赛科技,电子信息
2224,002547,春兴精工,电子信息
2225,002577,雷柏科技,电子信息
2226,002583,海能达,电子信息
2227,002609,捷顺科技,电子信息
2228,002635,安洁科技,电子信息
2229,002642,荣之联,电子信息
2230,002649,博彦科技,电子信息
2231,002657,中科金财,电子信息
2232,300002,神州泰岳,电子信息
2233,300010,立思辰,电子信息
2234,300017,网宿科技,电子信息
2235,300020,银江股份,电子信息
2236,300025,华星创业,电子信息
2237,300028,金亚科技,电子信息
2238,300033,同花顺,电子信息
2239,300036,超图软件,电子信息
2240,300038,梅泰诺,电子信息
2241,300042,朗科科技,电子信息
2242,300044,赛为智能,电子信息
2243,300045,华力创通,电子信息
2244,300047,天源迪科,电子信息
2245,300050,世纪鼎利,电子信息
2246,300051,三五互联,电子信息
2247,300052,中青宝,电子信息
2248,300059,东方财富,电子信息
2249,300065,海兰信,电子信息
2250,300074,华平股份,电子信息
2251,300075,数字政通,电子信息
2252,300076,GQY视讯,电子信息
2253,300079,数码科技,电子信息
2254,300081,恒信东方,电子信息
2255,300085,银之杰,电子信息
2256,300096,易联众,电子信息
2257,300098,高新兴,电子信息
2258,300101,振芯科技,电子信息
2259,300104,乐视网,电子信息
2260,300113,顺网科技,电子信息
2261,300130,新国都,电子信息
2262,300134,大富科技,电子信息
2263,300136,信维通信,电子信息
2264,300150,世纪瑞尔,电子信息
2265,300166,东方国信,电子信息
2266,300167,迪威迅,电子信息
2267,300168,万达信息,电子信息
2268,300170,汉得信息,电子信息
2269,300177,中海达,电子信息
2270,300182,捷成股份,电子信息
2271,300183,东软载波,电子信息
2272,300188,美亚柏科,电子信息
2273,300209,天泽信息,电子信息
2274,300211,亿通科技,电子信息
2275,300212,易华录,电子信息
2276,300213,佳讯飞鸿,电子信息
2277,300226,上海钢联,电子信息
2278,300229,拓尔思,电子信息
2279,300231,银信科技,电子信息
2280,300235,方直科技,电子信息
2281,300245,天玑科技,电子信息
2282,300248,新开普,电子信息
2283,300250,初灵信息,电子信息
2284,300253,卫宁健康,电子信息
2285,300264,佳创视讯,电子信息
2286,300270,中威电子,电子信息
2287,300271,华宇软件,电子信息
2288,300275,梅安森,电子信息
2289,300277,海联讯,电子信息
2290,300282,汇冠股份,电子信息
2291,300287,飞利信,电子信息
2292,300288,朗玛信息,电子信息
2293,300290,荣科科技,电子信息
2294,300292,吴通控股,电子信息
2295,300295,三六五网,电子信息
2296,300297,蓝盾股份,电子信息
2297,300299,富春股份,电子信息
2298,300300,汉鼎宇佑,电子信息
2299,300302,同有科技,电子信息
2300,300310,宜通世纪,电子信息
2301,300311,任子行,电子信息
2302,300312,邦讯技术,电子信息
2303,300315,掌趣科技,电子信息
2304,300322,硕贝德,电子信息
2305,300324,旋极信息,电子信息
2306,300330,华虹计通,电子信息
2307,300333,兆日科技,电子信息
2308,300339,润和软件,电子信息
2309,300348,长亮科技,电子信息
2310,300352,北信源,电子信息
2311,300353,东土科技,电子信息
2312,300359,全通教育,电子信息
2313,300365,恒华科技,电子信息
2314,300366,创意信息,电子信息
2315,300367,东方网力,电子信息
2316,300369,绿盟科技,电子信息
2317,300377,赢时胜,电子信息
2318,300378,鼎捷软件,电子信息
2319,300379,东方通,电子信息
2320,300380,安硕信息,电子信息
2321,300383,光环新网,电子信息
2322,300386,飞天诚信,电子信息
2323,300390,天华超净,电子信息
2324,300392,腾信股份,电子信息
2325,300394,天孚通信,电子信息
2326,300397,天和防务,电子信息
2327,300399,京天利,电子信息
2328,300418,昆仑万维,电子信息
2329,300419,浩丰科技,电子信息
2330,300431,暴风集团,电子信息
2331,300440,运达科技,电子信息
2332,300448,浩云科技,电子信息
2333,300449,汉邦高科,电子信息
2334,600086,东方金钰,服装鞋类
2335,600107,美尔雅,服装鞋类
2336,600137,浪莎股份,服装鞋类
2337,600177,雅戈尔,服装鞋类
2338,600233,圆通速递,服装鞋类
2339,600272,开开实业,服装鞋类
2340,600295,鄂尔多斯,服装鞋类
2341,600398,海澜之家,服装鞋类
2342,600400,红豆股份,服装鞋类
2343,600439,瑞贝卡,服装鞋类
2344,600612,老凤祥,服装鞋类
2345,600884,杉杉股份,服装鞋类
2346,601566,九牧王,服装鞋类
2347,601718,际华集团,服装鞋类
2348,603001,奥康国际,服装鞋类
2349,603518,维格娜丝,服装鞋类
2350,603555,贵人鸟,服装鞋类
2351,603808,歌力思,服装鞋类
2352,002003,伟星股份,服装鞋类
2353,002029,七 匹 狼,服装鞋类
2354,002036,联创电子,服装鞋类
2355,002044,美年健康,服装鞋类
2356,002098,浔兴股份,服装鞋类
2357,002154,报 喜 鸟,服装鞋类
2358,002239,奥特佳,服装鞋类
2359,002269,美邦服饰,服装鞋类
2360,002291,星期六,服装鞋类
2361,002293,罗莱生活,服装鞋类
2362,002327,富安娜,服装鞋类
2363,002345,潮宏基,服装鞋类
2364,002397,梦洁股份,服装鞋类
2365,002425,凯撒文化,服装鞋类
2366,002485,希努尔,服装鞋类
2367,002486,嘉麟杰,服装鞋类
2368,002494,华斯股份,服装鞋类
2369,002503,搜于特,服装鞋类
2370,002517,恺英网络,服装鞋类
2371,002563,森马服饰,服装鞋类
2372,002569,步森股份,服装鞋类
2373,002574,明牌珠宝,服装鞋类
2374,002612,朗姿股份,服装鞋类
2375,002634,棒杰股份,服装鞋类
2376,002640,跨境通,服装鞋类
2377,002656,摩登大道,服装鞋类
2378,002674,兴业科技,服装鞋类
2379,002687,乔治白,服装鞋类
2380,002731,萃华珠宝,服装鞋类
2381,002740,爱迪尔,服装鞋类
2382,300005,探路者,服装鞋类
2383,600083,博信股份,电子器件
2384,600151,航天机电,电子器件
2385,600171,上海贝岭,电子器件
2386,600183,生益科技,电子器件
2387,600203,福日电子,电子器件
2388,600206,有研新材,电子器件
2389,600207,安彩高科,电子器件
2390,600237,铜峰电子,电子器件
2391,600353,旭光股份,电子器件
2392,600355,精伦电子,电子器件
2393,600360,华微电子,电子器件
2394,600363,联创光电,电子器件
2395,600401,*ST海润,电子器件
2396,600460,士兰微,电子器件
2397,600478,科力远,电子器件
2398,600537,亿晶光电,电子器件
2399,600563,法拉电子,电子器件
2400,600584,长电科技,电子器件
2401,600602,云赛智联,电子器件
2402,600667,太极实业,电子器件
2403,600703,三安光电,电子器件
2404,600707,彩虹股份,电子器件
2405,600747,*ST大控,电子器件
2406,600817,*ST宏盛,电子器件
2407,600980,北矿科技,电子器件
2408,601012,隆基股份,电子器件
2409,601231,环旭电子,电子器件
2410,601908,京运通,电子器件
2411,603005,晶方科技,电子器件
2412,603118,共进股份,电子器件
2413,603328,依顿电子,电子器件
2414,603678,火炬电子,电子器件
2415,000020,深华发Ａ,电子器件
2416,000050,深天马Ａ,电子器件
2417,000058,深 赛 格,电子器件
2418,000068,华控赛格,电子器件
2419,000413,东旭光电,电子器件
2420,000536,华映科技,电子器件
2421,000636,风华高科,电子器件
2422,000670,盈方微,电子器件
2423,000725,京东方Ａ,电子器件
2424,000727,华东科技,电子器件
2425,000733,振华科技,电子器件
2426,000810,创维数字,电子器件
2427,000823,超声电子,电子器件
2428,002025,航天电器,电子器件
2429,002045,国光电器,电子器件
2430,002049,紫光国芯,电子器件
2431,002055,得润电子,电子器件
2432,002056,横店东磁,电子器件
2433,002057,中钢天源,电子器件
2434,002079,苏州固锝,电子器件
2435,002104,恒宝股份,电子器件
2436,002106,莱宝高科,电子器件
2437,002119,康强电子,电子器件
2438,002129,中环股份,电子器件
2439,002134,*ST普林,电子器件
2440,002137,麦达数字,电子器件
2441,002138,顺络电子,电子器件
2442,002139,拓邦股份,电子器件
2443,002141,贤丰控股,电子器件
2444,002156,通富微电,电子器件
2445,002179,中航光电,电子器件
2446,002185,华天科技,电子器件
2447,002188,巴士在线,电子器件
2448,002189,利达光电,电子器件
2449,002199,东晶电子,电子器件
2450,002217,合力泰,电子器件
2451,002218,拓日新能,电子器件
2452,002222,福晶科技,电子器件
2453,002241,歌尔股份,电子器件
2454,002273,水晶光电,电子器件
2455,002288,超华科技,电子器件
2456,002289,宇顺电子,电子器件
2457,002371,北方华创,电子器件
2458,002388,新亚制程,电子器件
2459,002389,南洋科技,电子器件
2460,002402,和而泰,电子器件
2461,002426,胜利精密,电子器件
2462,002436,兴森科技,电子器件
2463,002449,国星光电,电子器件
2464,002456,欧菲科技,电子器件
2465,002463,沪电股份,电子器件
